### SECTION 1: PRACTICES (1472 rows)
id,nbu_code,name,section,category,parent_id,active
192,660415,"GLUCOGENO, CITOQUIMICO",Prácticas en Desuso,0
193,660416,GLUCOPROTEINOGRAMA,Prácticas Generales,0
195,660418,GLUCOSA 6-FOSFATO ISOMERASA,Prácticas Generales,0
194,660417,GLUCOSA en orina (C/U),Prácticas Generales,0
196,660419,GLUTAMATO DEHIDROGENASA,Prácticas en Desuso,0
197,660420,GLUTAMIL TRANSPEPTIDASA. Gamma,Prácticas Generales,0
907,665666,GLUTATIÓN PEROXIDASA (GPO),Prácticas Especiales,0
198,660422,GLUTATION REDUCTASA,Prácticas en Desuso,0
199,660428,GONOCOCOS (IFI),Prácticas en Desuso,0
200,660430,"GRAHAM, TEST DE",Prácticas Generales,0
201,660432,"GRASAS, CUANTITATIVO (Van de Kamer) materia fecal",Prácticas Generales,0
202,660433,GRUPO SANGUÍNEO y FACTOR Rho Du / Dµ,Prácticas Generales,0
908,665685,"HAEMOPHILUS INFLUENZA, Ac. IgG Anti",Prácticas Especiales,0
909,665687,"HAEMOPHILUS INFLUENZA, Ac. IgM Anti",Prácticas Especiales,0
910,665691,"HAEMOPHILUS INFLUENZAE B, Ag. plasmático",Prácticas Especiales,0
911,665694,"HAEMOPHILUS INFLUENZAE B, Ag. urinario",Prácticas Especiales,0
912,665708,HALOPERIDOL,Prácticas Especiales,0
913,665715,"HAM, PRUEBA DE",Prácticas Especiales,0
914,665724,"HANTAVIRUS, Ac. IgG Anti",Prácticas Especiales,0
915,665726,"HANTAVIRUS, Ac. IgM Anti",Prácticas Especiales,0
203,660463,HAPTOGLOBINA,Prácticas Generales,0
204,660464,"HEINZ, CUERPOS DE (tinción)",Prácticas Generales,0
920,665777,HELICOBACTER PYLORI (Cultivo Tipificación),Prácticas Especiales,0
916,665743,"HELICOBACTER PYLORI, Ac. IgA Anti",Prácticas Especiales,0
917,665751,"HELICOBACTER PYLORI, Ac. IgG Anti",Prácticas Especiales,0
918,665760,"HELICOBACTER PYLORI, Ac. IgM Anti",Prácticas Especiales,0
919,665768,"HELICOBACTER PYLORI, Aire espirado",Prácticas Especiales,0
921,665780,"HEMATÍES, PRUEBA ELUSIÓN ÁCIDA DE",Prácticas Especiales,0
205,660465,"HEMATIES, RESISTENCIA GLOBULAR OSMOTICA (CURVA DE FRAGILIDAD OSMOTICA DE ERITROCITOS)",Prácticas Generales,0
206,660466,HEMATOCRITO,Prácticas Generales,0
207,660467,HEMOAGLUTINOGENOS A2 (c/u),Prácticas en Desuso,0
922,665785,"HEMOCROMATOSIS, Gen HFE PCR (HEMOCROMATOSIS HEREDITARIA Gen HFE-CROMOSOMA 6)",Prácticas Especiales,0
923,665787,"HEMOCROMATOSIS, MUTACIÓN Gen C282Y PCR",Prácticas Especiales,0
924,665789,"HEMOCROMATOSIS, MUTACIÓN Gen H63D PCR",Prácticas Especiales,0
925,665791,"HEMOCROMATOSIS, MUTACIÓN Gen S65C PCR",Prácticas Especiales,0
208,660468,HEMOCULTIVO AEROBIOS (c/u),Prácticas Generales,0
926,665797,HEMOCULTIVO AEROBIOS AUTOMATIZADO (c/u),Prácticas Especiales,0
927,665802,HEMOGLOBINA A1 (Hb-A1) Electroforesis,Prácticas Especiales,0
928,665811,HEMOGLOBINA A2 (HbA2) (Cromatografía/Intercambio Iónico),Prácticas Especiales,0
212,660474,HEMOGLOBINA ALCALIRESISTENTE,Prácticas en Desuso,0
929,665820,HEMOGLOBINA FETAL,Prácticas Especiales,0
415,661070,HEMOGLOBINA GLICOSILADA (Hb A1C),Prácticas Generales,1
211,660472,HEMOGLOBINA plasmática,Prácticas Generales,0
930,665828,HEMOGLOBINA S,Prácticas Especiales,0
209,660470,"HEMOGLOBINA, DOSAJE DE (Hb)",Prácticas Generales,0
210,660471,"HEMOGLOBINA, ELECTROFORESIS",Prácticas Generales,0
931,665837,"HEMOGLOBINURIA PAROXÍSTICA NOCTURNA, DETECCIÓN de por Citometría de Flujo",Prácticas Especiales,0
213,660475,HEMOGRAMA,Prácticas Generales,10
2,0501,Hemograma completo,hematologia,1
214,660476,"HEMOLISINAS EN CALIENTE, TITULACIÓN",Prácticas en Desuso,0
215,660477,"HEMOLISINAS EN FRIO, EXCL. ANTI. DE DONATH",Prácticas en Desuso,0
932,665845,HEMOPEXINA,Prácticas Especiales,0
216,660478,HEMOPEXINA (ID Cuantitativa),Prácticas en Desuso,0
217,660479,HEMOSIDERINA urinaria,Prácticas Generales,0
933,665854,HEMOSIDERINURIA,Prácticas Especiales,0
934,665868,"HEPARINA, Ac. Anti- (PFA4)",Prácticas Especiales,0
935,665871,"HEPARINA, ACTIVIDAD ANTI XA de la (LMWH) HEPARINA de BAJO PESO MOLECULAR (HBPM)",Prácticas Especiales,0
218,660480,"HEPARINA, RESISTENCIA A LA (In Vitro)",Prácticas Generales,0
936,665879,"HEPÁTICOS, AUTOANTICUERPOS (panel)",Prácticas Especiales,0
937,665888,"HEPATITIS A, Ac. Anti- IgG (HVA IgG) o Ac. Totales (RIA o ELISA)",Prácticas Especiales,0
416,661075,"HEPATITIS A, Ac. IgM Anti- (HAV IgM)",Prácticas Generales,0
417,661080,"HEPATITIS B, Ac. Anti- ""Core"" IgG (HBc -IgG)",Prácticas Generales,0
939,665905,"HEPATITIS B, Ac. Anti- ""Core"" IgM (HBcM) (RIA o ELISA)",Prácticas Especiales,0
938,665896,"HEPATITIS B, Ac. Anti- ""e"" (HBe Ac)",Prácticas Especiales,0
420,661090,"HEPATITIS B, Ac. de Superficie Anti- (HBsAc)",Prácticas Generales,0
419,661086,"HEPATITIS B, Antígeno de Superficie (Ag.HBs)",Prácticas Generales,0
418,661085,"HEPATITIS B, Antígeno e (Ag.HBe)",Prácticas Generales,0
940,665914,"HEPATITIS B, Carga viral",Prácticas Especiales,0
941,665931,"HEPATITIS B, DNA viral (HBV-DNA) (PCR Cualitativo)",Prácticas Especiales,0
942,665939,"HEPATITIS C, Ac. Anti- IgM",Prácticas Especiales,0
421,661095,"HEPATITIS C, Ac. IgG Anti- (HCV Ac IgG)",Prácticas Generales,0
943,665945,"HEPATITIS C, Antígeno",Prácticas Especiales,0
944,665956,"HEPATITIS C, Carga viral (PCR)",Prácticas Especiales,0
945,665965,"HEPATITIS C, Genotipificación (PCR)",Prácticas Especiales,0
946,665973,"HEPATITIS C, LIA",Prácticas Especiales,0
947,665982,"HEPATITIS C, RNA Cualitativo PCR",Prácticas Especiales,0
948,665990,"HEPATITIS DELTA, Ac. IgG ó Totales Anti",Prácticas Especiales,0
949,665993,"HEPATITIS DELTA, Ac. IgM Anti",Prácticas Especiales,0
951,666011,HEPATITIS E PCR,Prácticas Especiales,0
950,666008,"HEPATITIS E, Ac. IgG Anti",Prácticas Especiales,0
219,660481,HEPATOGRAMA,Prácticas Generales,6
952,666016,HEPTACLORO,Prácticas Especiales,0
953,666019,HEPTACLORO HEPOXIDE,Prácticas Especiales,0
954,666028,HER 2 / neu ErbB2,Prácticas Especiales,0
958,666040,"HERPES SIMPLEX 1, Ac. IgA Anti",Prácticas Especiales,0
959,666042,"HERPES SIMPLEX 1, Ac. IgG ó Totales Anti",Prácticas Especiales,0
960,666050,"HERPES SIMPLEX 1, Ac. IgM Anti",Prácticas Especiales,0
961,666059,"HERPES SIMPLEX 2, Ac. IgA Anti",Prácticas Especiales,0
962,666067,"HERPES SIMPLEX 2, Ac. IgG ó Totales Anti",Prácticas Especiales,0
963,666076,"HERPES SIMPLEX 2, Ac. IgM Anti",Prácticas Especiales,0
955,666034,"HERPES SIMPLEX, 1 / 2 Antic. Totales (IFI)",Prácticas Especiales,0
956,666037,"HERPES SIMPLEX, 1 / 2 PCR",Prácticas Especiales,0
957,666038,"HERPES SIMPLEX, 1 / 2 TIPIFICACIÓN PCR",Prácticas Especiales,0
964,666084,"HERPES SIMPLEX, Ag",Prácticas Especiales,0
968,666100,HERPES VIRUS 6 HUMAN Carga Viral,Prácticas Especiales,0
967,666098,HERPES VIRUS 6 HUMAN PCR,Prácticas Especiales,0
965,666093,"HERPES VIRUS 6 HUMAN, Ac. IgG (HHV6-IgG) Anti",Prácticas Especiales,0
966,666096,"HERPES VIRUS 6 HUMAN, Ac. IgM (HHV6-IgM) Anti",Prácticas Especiales,0
969,666110,"HERPES VIRUS 7, Ac. IgG Anti- HHV",Prácticas Especiales,0
970,666113,"HERPES VIRUS 7, Ac. IgM Anti- HHV",Prácticas Especiales,0
971,666117,HERPES VIRUS 8 Ac. IgG Anti- HHV,Prácticas Especiales,0
972,666118,HERPES VIRUS 8 Ac. IgM Anti- HHV,Prácticas Especiales,0
973,666120,HERPES VIRUS 8 PCR,Prácticas Especiales,0
974,666136,HEXANO,Prácticas Especiales,0
975,666144,"HEXANODIONA, (2,5-)",Prácticas Especiales,0
976,666153,"HEXOSAMINIDASA TOTAL, A y B",Prácticas Especiales,0
220,660483,HIDATIDOSIS (HAI),Prácticas Generales,0
221,660484,"HIDATIDOSIS, Ac. IgG ó Totales Anti",Prácticas Generales,0
422,661100,"HIDATIDOSIS, Ac. IgG ó Totales Anti- (IFI)",Prácticas Generales,0
977,666170,"HIDATIDOSIS, Ac. IgM Anti- (ELISA)",Prácticas Especiales,0
978,666173,"HIDATIDOSIS, Ac. IgM Anti- (IFI)",Prácticas Especiales,0
222,660485,HIDRATOS DE CARBONO (Cromatografía) urinarios,Prácticas en Desuso,0
979,666183,HIDROCARBUROS ALIFÁTICOS,Prácticas Especiales,0
980,666187,HIDROCARBUROS AROMÁTICOS,Prácticas Especiales,0
981,666196,HIDROLASAS ÁCIDAS EN LEUCOCITOS,Prácticas Especiales,0
224,660487,"HIDROXINDOLACETICO, ÁCIDO",Prácticas Generales,0
982,666204,HIDROXIPIRENO,Prácticas Especiales,0
225,660488,HIDROXIPROLINA urinaria,Prácticas Generales,0
2903,07,HIERRO,,0
985,666213,HIERRO Urinario,Prácticas Especiales,0
983,666209,"HIERRO, Médula Osea (MO) TINCIÓN DE PERLS",Prácticas Especiales,0
984,666211,"HIERRO, TINCIÓN DE",Prácticas Especiales,0
226,660489,HIPERHEPARINEMIA,Prácticas Generales,0
986,666222,HISTAMINA Plasmática,Prácticas Especiales,0
987,666225,HISTAMINA Urinaria,Prácticas Especiales,0
988,666238,"HISTONA, Ac. Anti",Prácticas Especiales,0
989,666247,"HISTOPLASMA CAPSULATUM, Ac. IgG Anti",Prácticas Especiales,0
990,666255,"HISTOPLASMA CAPSULATUM, Ac. IgM Anti",Prácticas Especiales,0
227,660490,HISTOPLASMINA,Prácticas en Desuso,0
992,666272,HIV 1 ANTI-P-24 (core),Prácticas Especiales,0
993,666275,HIV P-24 (Antigenemia),Prácticas Especiales,0
994,666278,HIV P-24 HIV 1 y 2 (Combo),Prácticas Especiales,0
991,666264,HIV PCR Cualitativo,Prácticas Especiales,0
995,666281,HIV RESISTENCIA A ANTIRETROVIRALES,Prácticas Especiales,0
996,666284,HIV RESISTENCIA A INHIBIDORES DE INTEGRASA,Prácticas Especiales,0
423,661105,"HIV, CARGA VIRAL",Prácticas Generales,0
424,661110,"HIV, WESTERN- BLOT",Prácticas Generales,0
997,666300,"HLA A, Molecular",Prácticas Especiales,0
999,666332,HLA B 27 Molecular,Prácticas Especiales,0
998,666303,"HLA B, Molecular",Prácticas Especiales,0
1001,666341,HLA C Molecular,Prácticas Especiales,0
1002,666401,HLA DQ Molecular,Prácticas Especiales,0
1006,666445,HLA DQ2-DQ8 (CELIAQUIA) PCR,Prácticas Especiales,0
1005,666443,"HLA DQA1, DQB1 (DIABETES) PCR",Prácticas Especiales,0
1003,666409,HLA DR Citometría Flujo,Prácticas Especiales,0
1004,666426,HLA DR Molecular,Prácticas Especiales,0
1000,666337,"HLA-B 5701 GENOTIPO, ABACAVIR HIPERSENSIBILIDAD, sangre",Prácticas Especiales,0
1007,666452,HOMOCISTEINA,Prácticas Especiales,0
1008,666455,"HOMOCISTINA, Orina",Prácticas Especiales,0
228,660492,"HOMOGENTISICO, ACIDO urinario",Prácticas en Desuso,0
1009,666486,"HOWELL, TEST (Plasma recalcificado, tiempo de-)",Prácticas Especiales,0
1010,666529,HTLV-1 Ac,Prácticas Especiales,0
1011,666533,HTLV-1 PCR,Prácticas Especiales,0
1012,666537,HTLV-I/II (Partículas o ELISA),Prácticas Especiales,0
1013,666540,"HTLV, Confirmatorio (Western Blot)",Prácticas Especiales,0
1014,666554,Hu (ANNA-1) Ac. Anti,Prácticas Especiales,0
229,660493,"HUBBNER, TEST DE",Prácticas en Desuso,0
230,660494,"HUDDLESSON, REACCION DE (Rosa de Bengala Brucelosis)",Prácticas Generales,0
1015,666560,"IA 2, Ac. Anti- (Ac. Anti- TIROSINFOSFATASA 2)",Prácticas Especiales,0
1016,666570,IDENTIFICACIÓN MICROBIOLÓGICA AUTOMATIZADA,Prácticas Especiales,0
1017,666572,IDENTIFICACIÓN MICROBIOLÓGICA POR PCR,Prácticas Especiales,0
232,660532,IDENTIFICACION SEROLÓGICA DE GERMENES,Prácticas Generales,0
1018,666585,IgA BC lágrima INMUNOGLOBULINA A Baja Concentración en lágrima,Prácticas Especiales,0
1019,666587,IgA BC LCR INMUNOGLOBULINA A Baja Concentración en Líquido Céfalo Raquídeo,Prácticas Especiales,0
1020,666589,IgA BC saliva INMUNOGLOBULINA A Baja Concentración en saliva,Prácticas Especiales,0
1021,666597,IgE BC INMUNOGLOBULINA E Baja Concentración,Prácticas Especiales,1
1022,666600,IgE BC lágrimas INMUNOGLOBULINA E Baja Concentración en lágrima,Prácticas Especiales,0
1023,666602,IgE BC LCR INMUNOGLOBULINA E Baja Concentración en Líquido Céfalo Raquídeo,Prácticas Especiales,0
1024,666606,IgE ESPECÍFICA INMUNOGLOBULINA E ESPECÍFICA,Prácticas Especiales,0
1025,666614,IgE RAST INMUNOGLOBULINA E para antibióticos (incluye Penicilinas),Prácticas Especiales,0
1026,666634,"IgG INMUNOGLOBULINA G, ASOCIADA A PLAQUETAS",Prácticas Especiales,0
1027,666640,"IgG INMUNOGLOBULINA G, Índice de (LCR/Sérica)",Prácticas Especiales,0
1030,666657,"IgG INMUNOGLOBULINA G, Subclases (Modulo 4 Subclases)",Prácticas Especiales,0
1029,666652,"IgG INMUNOGLUBULINA G, INTOLERANCIA ALIMENTICIA (c/u)",Prácticas Especiales,0
1028,666648,IgG LCR INMUNOGLOBULINA G en Líquido Céfalo Raquídeo,Prácticas Especiales,0
1033,666676,"IgM INMUNOGLOBULINA M Baja Concentración, en saliva",Prácticas Especiales,0
1031,666666,"IgM INMUNOGLOBULINA M, ASOCIADA A PLAQUETAS",Prácticas Especiales,0
1032,666674,"IgM, LCR INMUNOGLOBULINA M, en Líquido Céfalo Raquídeo",Prácticas Especiales,0
1034,666691,IL2-R CD25 receptor soluble,Prácticas Especiales,0
1035,666700,INDICAN,Prácticas Especiales,0
1037,666711,INDICE de FUNCIÓN RENAL,Prácticas Especiales,0
1036,666708,INDICE de INSULINO RESISTENCIA,Prácticas Especiales,0
1038,666713,INDICE de LESIÓN RENAL (ABUMINA / CREATININA) urinario,Prácticas Especiales,1
1039,666714,INDICE de LESIÓN RENAL (PROTEINAS / CREATININA) urinario,Prácticas Especiales,0
1040,666717,INDICE de PRODUCCIÓN RETICULOCITARIA,Prácticas Especiales,0
1041,666720,INDICE de RESORCIÓN OSEA,Prácticas Especiales,0
1042,666722,INDICE de RIESGO CARDIOVACULAR,Prácticas Especiales,0
233,660534,INDOXILEMIA,Prácticas en Desuso,0
1047,666734,"INFLUENZA A, Ac. IgG Anti",Prácticas Especiales,0
1048,666742,"INFLUENZA A, Ac. IgM Anti",Prácticas Especiales,0
1043,666725,"INFLUENZA A, ANTÍGENO (Ag.)",Prácticas Especiales,0
1044,666728,"INFLUENZA A, ANTIGENOS (Ags.) Material: hisopado nasal / faríngeo / aspirados PCR",Prácticas Especiales,0
1045,666730,"INFLUENZA A, ANTIGENOS (Ags.) Suptipo H1N1 Material: hisopado nasal / faríngeo / aspirados",Prácticas Especiales,0
1046,666732,"INFLUENZA A, ANTIGENOS (Ags.) Suptipo H1N1 Material: hisopado nasal / faríngeo / aspirados PCR",Prácticas Especiales,0
1049,666751,"INFLUENZA B, Ac. IgG Anti",Prácticas Especiales,0
1050,666760,"INFLUENZA B, Ac. IgM Anti",Prácticas Especiales,0
1051,666768,"INFLUENZA B, ANTÍGENO (Ag.)",Prácticas Especiales,0
1052,666788,INHIBINA B sérica,Prácticas Especiales,0
1053,666819,INMUNOCOMPLEJOS CIRCULANTES (CIC),Prácticas Especiales,0
234,660535,INMUNOELECTROFORESIS,Prácticas Generales,0
235,660536,INMUNOELECTROFORESIS LIQUIDOS BIOLOGICOS o URINARIA (orina 24 hs.),Prácticas Generales,0
1054,666848,INMUNOFIJACIÓN LCR,Prácticas Especiales,0
1055,666850,INMUNOFIJACIÓN sérica,Prácticas Especiales,0
1056,666852,INMUNOFIJACIÓN urinaria,Prácticas Especiales,0
236,660537,INMUNOGLOBULINA A (IgA),Prácticas Generales,0
237,660538,INMUNOGLOBULINA D (IgD),Prácticas Generales,0
238,660539,INMUNOGLOBULINA E (IgE),Prácticas Generales,0
239,660540,INMUNOGLOBULINA G (IgG),Prácticas Generales,0
240,660541,INMUNOGLOBULINA M (IgM),Prácticas Generales,0
1057,666856,INMUNOMARCACIÓN EN SANGRE PERIFÉRICA,Prácticas Especiales,0
242,660543,INSULINA,Prácticas Generales,1
1058,666862,"INSULINA, Ac. Anti- (Ac. Anti- IAA)",Prácticas Especiales,0
1059,666871,INTERFERON GAMMA,Prácticas Especiales,0
1060,666879,INTERLEUQUINA (c/u),Prácticas Especiales,0
241,660542,"INULINA, CLEARENCE",Prácticas en Desuso,0
1061,666888,IODO-AZIDA Prueba de,Prácticas Especiales,0
1062,666896,IONOGRAMA materia fecal,Prácticas Especiales,0
243,660546,IONOGRAMA sérico,Prácticas Generales,1
244,660547,IONOGRAMA urinario,Prácticas Generales,0
1063,666898,"IRREGULARES ANTICUERPOS, Identificación",Prácticas Especiales,0
1064,666905,"ISLOTE LANGERHANS PANCREÁTICOS, Ac. Anti- (ICA)",Prácticas Especiales,0
245,660548,ISOCITRICO DEHIDROGENASA,Prácticas Generales,0
1065,666912,"JO-1, Ac. Anti",Prácticas Especiales,0
1066,666919,KETAMINA urinaria,Prácticas Especiales,0
1067,666925,"KREMER, TEST DE",Prácticas Especiales,0
1068,666930,"LA, Ac. Anti- (LA/SSB)",Prácticas Especiales,0
246,660591,"LACTAMINICO, ÁCIDO",Prácticas Generales,0
250,660596,LÁCTICO DEHIDROGENASA ISOENZIMAS LDH Isoenzimas,Prácticas Generales,0
249,660594,LÁCTICO DEHIDROGENASA LDH,Prácticas Generales,0
247,660592,"LÁCTICO, ÁCIDO ENZIMATICO",Prácticas Generales,0
248,660593,"LÁCTICO, ÁCIDO materia fecal",Prácticas Generales,0
1069,666932,LACTOCRITO,Prácticas Especiales,0
1070,666936,LACTOFERRINA,Prácticas Especiales,0
251,660597,LACTOGENO PLACENTARIO / SOMATOMAMOTROFINA,Prácticas Generales,0
1071,666939,"LACTOSA, TOLERANCIA A LA",Prácticas Especiales,0
255,660603,"LAZO, PRUEBA DEL",Prácticas Generales,0
1072,666947,"LC-1, Ac. Anti",Prácticas Especiales,0
1073,666956,"LEGIONELLA PNEUMOPHILA, Ac. IgG Anti",Prácticas Especiales,0
1074,666958,"LEGIONELLA PNEUMOPHILA, Ac. IgM Anti",Prácticas Especiales,0
1075,666970,"LEGIONELLA PNEUMOPHILA, Ag",Prácticas Especiales,0
1077,666978,LEISHMANIA PCR,Prácticas Especiales,0
1076,666975,"LEISHMANIA, Ac. Anti",Prácticas Especiales,0
1078,666982,LEPTINA,Prácticas Especiales,0
1082,667010,LEPTOSPIRA (Confirmatorio Microaglutinación),Prácticas Especiales,0
1083,667013,LEPTOSPIRA (cultivo),Prácticas Especiales,0
1079,666990,"LEPTOSPIRA, Ac. Anti- (ELISA / IFI)",Prácticas Especiales,0
1080,666999,"LEPTOSPIRA, Ac. Anti- (HAI / macroaglutinación)",Prácticas Especiales,0
1081,667007,"LEPTOSPIRA, Ac. IgM Anti",Prácticas Especiales,0
253,660600,"LEPTOSPIRAS, INVESTIGACIÓN DE (fondo oscuro o coloraciones) urinaria",Prácticas Generales,0
1084,667027,LEUCINA sérica (AA) (incluida en el perfil de AA en diferentes matrices Cromatografía de AA),Prácticas Especiales,0
256,660606,LEUCINAMINOPEPTIDASA (LAP),Prácticas Generales,0
257,660607,"LEUCOAGLUTINACION, INHIBICION DE",Prácticas en Desuso,0
258,660608,LEUCOAGLUTININAS (Método directo),Prácticas en Desuso,0
259,660609,LEUCOPRECIPITINAS,Prácticas en Desuso,0
1085,667059,LEVADURAS SENSIBILIDAD SCREENING,Prácticas Especiales,0
1086,667064,LEVADURAS TIPIFICACIÓN,Prácticas Especiales,0
1087,667076,LEVODOPA sérica,Prácticas Especiales,0
1088,667079,LEVODOPA urinaria,Prácticas Especiales,0
260,660610,"LEVULINICO, ÁCIDO DELTA-AMINO",Prácticas Generales,0
261,660611,"LEVULINICO, DELTA DEHIDRATASA",Prácticas Generales,0
1089,667093,LEVULOSA semen,Prácticas Especiales,0
1090,667096,LEVULOSA sérica,Prácticas Especiales,0
1091,667099,LEVULOSA urinaria,Prácticas Especiales,0
262,660612,LH HORMONA LUTEINIZANTE,Prácticas Generales,0
1092,667119,LINDANE,Prácticas Especiales,0
1093,667127,"LINFOCITARIO, CULTIVO MIXTO",Prácticas Especiales,0
1094,667153,"LINFOCITOS PERIFÉRICOS ""SRY""",Prácticas Especiales,0
1095,667170,LIPASA urinaria (Lipasuria),Prácticas Especiales,0
263,660613,"LIPASA, sérica",Prácticas Generales,0
264,660615,LIPIDOGRAMA (Electroforético),Prácticas Generales,0
265,660616,"LIPIDOS, (Cromatografía en capa delgada)",Prácticas en Desuso,0
1096,667187,LIPOPROTEINA a Lp(a),Prácticas Especiales,0
266,660618,LIPOPROTEINLIPASA,Prácticas en Desuso,0
267,660619,"LIQUIDO CEFALORRAQUIDEO, Fco-Qco Citológico",Prácticas Generales,0
268,660620,"LIQUIDO DE PUNCION, Examen Fco-Qco Citológico",Prácticas Generales,0
269,660621,"LISINA VASOPRESINA, TEST DE",Prácticas en Desuso,0
1097,667210,LISOZIMA,Prácticas Especiales,0
1100,667242,LISTERIA PCR,Prácticas Especiales,0
1099,667240,"LISTERIA, Ac. IgM Anti",Prácticas Especiales,0
1098,667230,"LISTERIA, CULTIVO",Prácticas Especiales,0
270,660622,"LISTERIAS, Ac. Anti (IFI ELISA)",Prácticas Generales,0
271,660623,LITIO (Li) (ISE Ión selectivo Fotometría de llama o fotometría de emisión),Prácticas Generales,0
272,660624,LITIO (Li) (por Absorción Atómica A.A.),Prácticas Generales,0
1101,667260,LIXITOL,Prácticas Especiales,0
1102,667262,"LKM, Ac. Anti",Prácticas Especiales,0
1107,667275,"LYNCH, SINDROME DE GEN (MLH1, MSH2, MSH6, PMS2)",Prácticas Especiales,0
1103,667270,"LYNCH, SINDROME DE GEN MLH1 (MYH)",Prácticas Especiales,0
1104,667271,"LYNCH, SINDROME DE GEN MSH2 SECUENCIACIÓN COMPLETA (M2Y)",Prácticas Especiales,0
1105,667273,"LYNCH, SINDROME DE GEN MSH6 (M6Y)",Prácticas Especiales,0
1106,667274,"LYNCH, SINDROME DE GEN PMS2 (M3Y)",Prácticas Especiales,0
1109,667284,MACRO CK,Prácticas Especiales,0
1108,667278,MACROAMILASA,Prácticas Especiales,0
273,660652,MACROGLOBULINA ALFA 2 (ID cuantitativa),Prácticas en Desuso,0
1110,667289,MACROPROLACTINEMIA,Prácticas Especiales,0
1113,667315,"MAG-SGPG, Ac. IgM",Prácticas Especiales,0
274,660653,MAGNESIO (Mg) sérico,Prácticas Generales,0
275,660654,MAGNESIO (Mg) urinario,Prácticas Generales,0
1111,667300,MAGNESIO eritrocitario,Prácticas Especiales,0
1112,667304,MAGNESIO pelo,Prácticas Especiales,0
1114,667319,MALATION,Prácticas Especiales,0
1115,667324,MALÓN DIALDEHIDO TBARS,Prácticas Especiales,0
1116,667338,MANGANESO pelo,Prácticas Especiales,0
1117,667341,MANGANESO sérico,Prácticas Especiales,0
1118,667343,MANGANESO urinario,Prácticas Especiales,0
276,660656,"MANTOUX, INTRADERMO-REACCION DE (PPD)",Prácticas Generales,0
1119,667349,MAO plaquetario,Prácticas Especiales,0
427,661125,MARCADOR TUMORAL de COLON (CA 19. 9),Prácticas Generales,0
426,661120,MARCADOR TUMORAL de MAMA (CA 15. 3),Prácticas Generales,0
425,661115,MARCADOR TUMORAL de OVARIO (CA 125),Prácticas Generales,0
1120,667353,MARCADORES PRONOSTICOS de LLC (Citometría de flujo),Prácticas Especiales,0
2921,00014,Mat. soluble en eter etílico,,0
277,660657,MEDULOGRAMA,Prácticas Generales,0
278,660658,MELANINA urinaria,Prácticas en Desuso,0
1121,667366,"MEMBRANA BASAL, Ac. Anti",Prácticas Especiales,0
279,660660,MERCURIO (Hg) sérico o urinario,Prácticas Generales,0
1122,667375,MERCURIO pelo (Hg-pelo),Prácticas Especiales,0
1123,667392,METACUALONA,Prácticas Especiales,0
1124,667401,METADONA (FPIA),Prácticas Especiales,0
1125,667409,METAHEMOGLOBINA,Prácticas Especiales,0
280,660662,METANEFRINAS FRACCIONADAS URINARIAS,Prácticas Generales,0
1126,667426,METANEFRINAS LIBRES plasmáticas,Prácticas Especiales,0
1127,667435,METANOL sangre,Prácticas Especiales,0
281,660663,METANOL urinario,Prácticas Generales,0
1128,667439,"METAPNEUMOVIRUS HUMANO, Ag. (hMPV)",Prácticas Especiales,0
1129,667440,"METAPNEUMOVIRUS HUMANO, Ag. (hMPV) PCR",Prácticas Especiales,0
1130,667443,METIL ETIL CETONA,Prácticas Especiales,0
1131,667449,METIL PARATHION,Prácticas Especiales,0
1132,667454,METIL-TRITIÓN,Prácticas Especiales,0
1133,667460,METILENTETRAHIDROFOLATO REDUCTASA (MTHRT)- PCR,Prácticas Especiales,0
1134,667469,METILNICOTINAMIDA,Prácticas Especiales,0
1135,667477,METIONINA PRUEBA DE SOBRECARGA (dos determinaciones),Prácticas Especiales,0
1136,667486,METOTREXATO,Prácticas Especiales,0
283,660665,MICOLOGIA (Cultivo e Identificación),Prácticas Generales,8
282,660664,MICOLOGIA (Directo Coloración),Prácticas Generales,0
1137,667489,"MICOLOGÍA, CULTIVO DE HONGOS PRODUCTORES DE MICOSIS PROFUNDAS O SISTÉMICAS",Prácticas Especiales,0
1138,667490,"MICOLOGÍA, IDENTIFICACIÓN DE HONGOS PRODUCTORES DE MICOSIS PROFUNDAS O SISTÉMICAS",Prácticas Especiales,0
1139,667491,"MICOLOGÍA, PRUEBA DE SENSIBILIDAD A ANTIFÚNGICOS",Prácticas Especiales,0
1140,667495,MICROAGREGADO PLAQUETARIOS,Prácticas Especiales,0
428,661130,MICROALBUMINURIA / ALBUMINA URINARIA,Prácticas Generales,0
1141,667499,MICROARRAYS ESTUDIO GENETICO,Prácticas Especiales,0
2918,000013,MICROBIOLÓGICOS,,4
1142,667503,MICROGLOBULINA BETA 2,Prácticas Especiales,0
1143,667520,MICROSPORIDIA INVESTIGACIÓN,Prácticas Especiales,0
1145,667529,"MIELOPEROXIDASA, (Citoquímica)",Prácticas Especiales,0
1144,667527,"MIELOPEROXIDASA, Ac. Ant- (Inmunológica)",Prácticas Especiales,0
1146,667537,"MIOCARDIO, Ac. Anti",Prácticas Especiales,0
1147,667546,MIOGLOBINA sérica,Prácticas Especiales,0
1148,667550,MIOGLOBINA urinaria,Prácticas Especiales,0
1149,667571,"MITOCONDRIAL M2, Ac. Anti- (AMA M2)",Prácticas Especiales,0
